dim,ell,exps,n,k,dx,dz,wx_min,wx_max,wz_min,wz_max
4,85,"[26, 33, 51, 66]",510,6,7,7,6,6,6,6
4,85,"[12, 15, 25, 75]",510,6,8,8,6,6,6,6
4,85,"[7, 27, 33, 73]",510,6,12,12,6,6,6,6
4,85,"[31, 42, 67, 77]",510,6,13,13,6,6,6,6
4,85,"[2, 3, 26, 80]",510,6,10,10,6,6,6,6
4,85,"[10, 16, 50, 75]",510,6,7,7,6,6,6,6
4,85,"[34, 68, 73, 82]",510,6,5,5,6,6,6,6
4,85,"[35, 45, 51, 60]",510,6,8,8,6,6,6,6
4,85,"[2, 45, 61, 73]",510,6,12,12,6,6,6,6
4,85,"[11, 15, 17, 60]",510,6,15,15,6,6,6,6
4,85,"[9, 22, 45, 48]",510,6,13,13,6,6,6,6
4,85,"[13, 36, 44, 58]",510,6,11,11,6,6,6,6
4,85,"[2, 19, 47, 75]",510,6,8,8,6,6,6,6
4,85,"[27, 34, 77, 84]",510,6,13,13,6,6,6,6
4,85,"[37, 50, 69, 74]",510,6,10,10,6,6,6,6
4,85,"[6, 11, 41, 57]",510,6,12,12,6,6,6,6
4,85,"[8, 23, 36, 47]",510,6,12,12,6,6,6,6
4,85,"[21, 30, 54, 58]",510,6,12,12,6,6,6,6
4,85,"[20, 23, 60, 83]",510,6,11,11,6,6,6,6
4,85,"[25, 37, 70, 81]",510,6,13,13,6,6,6,6
4,85,"[41, 47, 54, 59]",510,6,14,14,6,6,6,6
4,86,"[6, 32, 46, 68]",516,12,9,9,6,6,6,6
4,86,"[13, 27, 37, 49]",516,6,7,7,6,6,6,6
4,86,"[5, 23, 46, 67]",516,6,14,14,6,6,6,6
4,86,"[16, 25, 41, 68]",516,6,10,10,6,6,6,6
4,86,"[3, 16, 56, 77]",516,6,14,14,6,6,6,6
4,86,"[7, 36, 42, 43]",516,6,4,4,6,6,6,6
4,86,"[24, 51, 57, 58]",516,6,11,11,6,6,6,6
4,86,"[25, 31, 81, 85]",516,6,10,10,6,6,6,6
4,86,"[6, 53, 54, 81]",516,6,11,11,6,6,6,6
4,86,"[2, 30, 32, 74]",516,12,10,10,6,6,6,6
4,86,"[11, 36, 73, 83]",516,6,12,12,6,6,6,6
4,86,"[55, 61, 65, 82]",516,6,13,13,6,6,6,6
4,86,"[51, 62, 66, 78]",516,6,10,10,6,6,6,6
4,86,"[33, 59, 77, 85]",516,6,14,14,6,6,6,6
4,86,"[44, 50, 66, 81]",516,6,15,15,6,6,6,6
4,86,"[17, 21, 75, 76]",516,6,12,12,6,6,6,6
4,86,"[6, 41, 63, 82]",516,6,12,12,6,6,6,6
4,86,"[18, 50, 57, 59]",516,6,9,9,6,6,6,6
4,86,"[6, 9, 18, 72]",516,6,11,11,6,6,6,6
4,86,"[5, 38, 81, 83]",516,6,6,6,6,6,6,6
4,86,"[31, 33, 63, 70]",516,6,12,12,6,6,6,6
4,86,"[10, 47, 68, 70]",516,6,12,12,6,6,6,6
4,86,"[11, 34, 42, 80]",516,6,16,16,6,6,6,6
4,86,"[19, 35, 49, 77]",516,6,15,15,6,6,6,6
4,86,"[14, 39, 51, 78]",516,6,10,10,6,6,6,6
4,86,"[11, 13, 50, 61]",516,6,6,6,6,6,6,6
4,86,"[5, 36, 53, 85]",516,6,15,15,6,6,6,6
4,86,"[9, 28, 55, 81]",516,6,17,17,6,6,6,6
4,86,"[5, 13, 62, 69]",516,6,20,20,6,6,6,6
4,86,"[47, 52, 67, 75]",516,6,16,16,6,6,6,6
4,86,"[5, 36, 37, 55]",516,6,12,12,6,6,6,6
4,86,"[4, 5, 61, 83]",516,6,12,12,6,6,6,6
4,86,"[2, 31, 57, 65]",516,6,13,13,6,6,6,6
4,86,"[26, 38, 61, 73]",516,6,7,7,6,6,6,6
4,86,"[3, 16, 58, 59]",516,6,14,14,6,6,6,6
4,86,"[13, 36, 60, 62]",516,6,8,8,6,6,6,6
4,86,"[6, 55, 58, 60]",516,6,14,14,6,6,6,6
4,86,"[5, 76, 79, 81]",516,6,4,4,6,6,6,6
4,86,"[16, 41, 67, 71]",516,6,11,11,6,6,6,6
4,86,"[30, 38, 40, 52]",516,12,12,12,6,6,6,6
4,86,"[20, 37, 65, 72]",516,6,12,12,6,6,6,6
4,86,"[14, 26, 51, 55]",516,6,17,17,6,6,6,6
4,86,"[6, 19, 33, 54]",516,6,15,15,6,6,6,6
4,86,"[45, 80, 83, 85]",516,6,10,10,6,6,6,6
4,86,"[17, 18, 22, 77]",516,6,12,12,6,6,6,6
4,86,"[10, 36, 79, 85]",516,6,16,16,6,6,6,6
4,86,"[19, 44, 62, 67]",516,6,6,6,6,6,6,6
4,86,"[47, 49, 61, 84]",516,6,9,9,6,6,6,6
4,86,"[11, 17, 56, 67]",516,6,12,12,6,6,6,6
4,86,"[15, 53, 72, 84]",516,6,17,17,6,6,6,6
4,87,"[1, 16, 68, 84]",522,6,11,11,6,6,6,6
4,87,"[6, 19, 31, 44]",522,6,9,9,6,6,6,6
4,87,"[9, 38, 49, 86]",522,6,8,8,6,6,6,6
4,87,"[4, 8, 22, 59]",522,6,10,10,6,6,6,6
4,87,"[40, 54, 70, 74]",522,6,13,13,6,6,6,6
4,87,"[67, 73, 76, 78]",522,6,12,12,6,6,6,6
4,87,"[2, 3, 17, 53]",522,6,8,8,6,6,6,6
4,87,"[58, 64, 73, 80]",522,6,9,9,6,6,6,6
4,87,"[3, 79, 80, 81]",522,6,11,11,6,6,6,6
4,87,"[22, 52, 53, 83]",522,6,13,13,6,6,6,6
4,87,"[21, 24, 30, 78]",522,18,9,9,6,6,6,6
4,87,"[18, 25, 29, 83]",522,6,6,6,6,6,6,6
4,87,"[29, 42, 50, 62]",522,6,9,9,6,6,6,6
4,87,"[10, 51, 60, 63]",522,6,10,10,6,6,6,6
4,87,"[11, 30, 51, 81]",522,6,10,10,6,6,6,6
4,87,"[5, 8, 36, 57]",522,6,16,16,6,6,6,6
4,87,"[3, 45, 56, 62]",522,6,9,9,6,6,6,6
4,87,"[39, 54, 77, 80]",522,6,20,20,6,6,6,6
4,87,"[24, 25, 65, 80]",522,6,17,17,6,6,6,6
4,87,"[28, 32, 46, 66]",522,6,15,15,6,6,6,6
4,87,"[14, 17, 44, 45]",522,6,9,9,6,6,6,6
4,87,"[21, 29, 42, 75]",522,6,9,9,6,6,6,6
4,87,"[8, 31, 70, 76]",522,6,13,13,6,6,6,6
4,87,"[1, 5, 37, 67]",522,6,15,15,6,6,6,6
4,87,"[14, 62, 69, 76]",522,6,10,10,6,6,6,6
4,87,"[21, 44, 63, 65]",522,6,6,6,6,6,6,6
4,87,"[44, 62, 78, 79]",522,6,12,12,6,6,6,6
4,87,"[35, 41, 68, 76]",522,6,9,9,6,6,6,6
4,87,"[29, 40, 59, 60]",522,6,9,9,6,6,6,6
4,87,"[58, 60, 62, 75]",522,6,9,9,6,6,6,6
4,87,"[1, 4, 68, 84]",522,6,8,8,6,6,6,6
4,87,"[1, 57, 72, 82]",522,6,10,10,6,6,6,6
4,87,"[42, 63, 67, 80]",522,6,16,16,6,6,6,6
4,87,"[3, 29, 52, 70]",522,6,9,9,6,6,6,6
4,87,"[1, 8, 60, 68]",522,6,12,12,6,6,6,6
4,87,"[6, 30, 63, 82]",522,6,10,10,6,6,6,6
4,87,"[40, 60, 70, 72]",522,6,12,12,6,6,6,6
4,87,"[9, 18, 22, 79]",522,6,13,13,6,6,6,6
4,87,"[1, 14, 37, 69]",522,6,11,11,6,6,6,6
4,87,"[40, 45, 77, 85]",522,6,11,11,6,6,6,6
4,87,"[37, 41, 72, 78]",522,6,11,11,6,6,6,6
4,87,"[26, 31, 55, 81]",522,6,11,11,6,6,6,6
4,87,"[35, 66, 78, 80]",522,6,9,9,6,6,6,6
4,87,"[15, 25, 50, 53]",522,6,11,11,6,6,6,6
4,87,"[27, 29, 47, 77]",522,6,11,11,6,6,6,6
4,87,"[35, 40, 45, 69]",522,6,13,13,6,6,6,6
4,87,"[8, 37, 58, 60]",522,6,6,6,6,6,6,6
4,87,"[42, 54, 61, 65]",522,6,17,17,6,6,6,6
4,87,"[11, 31, 34, 59]",522,6,8,8,6,6,6,6
4,87,"[37, 46, 71, 74]",522,6,13,13,6,6,6,6
4,88,"[14, 29, 51, 56]",528,6,11,11,6,6,6,6
4,88,"[22, 33, 58, 79]",528,6,8,8,6,6,6,6
4,88,"[30, 62, 72, 81]",528,6,13,13,6,6,6,6
4,88,"[19, 20, 34, 63]",528,6,11,11,6,6,6,6
4,88,"[16, 43, 53, 70]",528,6,11,11,6,6,6,6
4,88,"[10, 18, 36, 81]",528,6,12,12,6,6,6,6
4,88,"[10, 20, 51, 85]",528,6,10,10,6,6,6,6
4,88,"[32, 34, 61, 65]",528,6,14,14,6,6,6,6
4,88,"[29, 31, 56, 87]",528,6,9,9,6,6,6,6
4,88,"[17, 44, 45, 55]",528,6,8,8,6,6,6,6
4,88,"[14, 20, 29, 48]",528,6,9,9,6,6,6,6
4,88,"[28, 74, 76, 80]",528,12,11,11,6,6,6,6
4,88,"[43, 61, 65, 83]",528,6,16,16,6,6,6,6
4,88,"[3, 44, 63, 69]",528,6,4,4,6,6,6,6
4,88,"[10, 65, 69, 71]",528,6,13,13,6,6,6,6
4,88,"[12, 25, 73, 76]",528,6,8,8,6,6,6,6
4,88,"[12, 33, 68, 83]",528,6,15,15,6,6,6,6
4,88,"[32, 69, 72, 87]",528,6,11,11,6,6,6,6
4,88,"[28, 30, 48, 66]",528,12,10,10,6,6,6,6
4,88,"[1, 30, 40, 64]",528,6,11,11,6,6,6,6
4,88,"[60, 62, 63, 71]",528,6,13,13,6,6,6,6
4,88,"[31, 60, 66, 68]",528,6,14,14,6,6,6,6
4,88,"[26, 32, 51, 70]",528,6,14,14,6,6,6,6
4,88,"[17, 19, 27, 38]",528,6,12,12,6,6,6,6
4,88,"[6, 22, 33, 76]",528,6,8,8,6,6,6,6
4,88,"[19, 25, 30, 61]",528,6,14,14,6,6,6,6
4,88,"[29, 51, 63, 74]",528,6,14,14,6,6,6,6
4,88,"[25, 36, 51, 86]",528,6,14,14,6,6,6,6
4,88,"[16, 33, 37, 73]",528,6,16,16,6,6,6,6
4,88,"[35, 43, 82, 87]",528,6,14,14,6,6,6,6
4,88,"[12, 23, 25, 68]",528,6,14,14,6,6,6,6
4,88,"[28, 51, 60, 68]",528,6,7,7,6,6,6,6
4,88,"[5, 11, 56, 84]",528,6,17,17,6,6,6,6
4,88,"[7, 26, 53, 86]",528,6,14,14,6,6,6,6
4,88,"[4, 57, 60, 81]",528,6,12,12,6,6,6,6
4,88,"[15, 31, 49, 59]",528,6,14,14,6,6,6,6
4,88,"[11, 38, 67, 78]",528,6,12,12,6,6,6,6
4,88,"[8, 25, 37, 65]",528,6,17,17,6,6,6,6
4,88,"[7, 10, 79, 84]",528,6,13,13,6,6,6,6
4,88,"[17, 20, 23, 79]",528,6,13,13,6,6,6,6
4,88,"[11, 29, 72, 87]",528,6,15,15,6,6,6,6
4,88,"[19, 42, 66, 75]",528,6,16,16,6,6,6,6
4,88,"[18, 25, 39, 64]",528,6,14,14,6,6,6,6
4,88,"[9, 44, 80, 86]",528,6,10,10,6,6,6,6
4,88,"[35, 49, 54, 81]",528,6,13,13,6,6,6,6
4,88,"[4, 45, 57, 80]",528,6,9,9,6,6,6,6
4,88,"[56, 72, 73, 85]",528,6,11,11,6,6,6,6
4,88,"[6, 15, 40, 65]",528,6,12,12,6,6,6,6
4,88,"[6, 21, 45, 58]",528,6,11,11,6,6,6,6
4,88,"[15, 33, 55, 86]",528,6,8,8,6,6,6,6
