dim,ell,exps,n,k,dx,dz,wx_min,wx_max,wz_min,wz_max
4,60,"[8, 20, 51, 56]",360,6,8,8,6,6,6,6
4,60,"[30, 32, 36, 39]",360,6,8,8,6,6,6,6
4,60,"[42, 47, 49, 55]",360,6,9,9,6,6,6,6
4,60,"[27, 31, 53, 57]",360,6,12,12,6,6,6,6
4,60,"[3, 27, 35, 43]",360,6,14,14,6,6,6,6
4,60,"[18, 21, 30, 41]",360,6,6,6,6,6,6,6
4,60,"[14, 21, 27, 37]",360,6,12,12,6,6,6,6
4,60,"[13, 21, 35, 47]",360,6,5,5,6,6,6,6
4,60,"[1, 29, 35, 42]",360,6,13,13,6,6,6,6
4,60,"[5, 9, 29, 39]",360,6,14,14,6,6,6,6
4,60,"[24, 25, 38, 48]",360,6,5,5,6,6,6,6
4,60,"[3, 49, 50, 54]",360,6,12,12,6,6,6,6
4,60,"[4, 13, 47, 55]",360,6,7,7,6,6,6,6
4,60,"[4, 7, 50, 54]",360,6,10,10,6,6,6,6
4,60,"[3, 5, 23, 49]",360,6,13,13,6,6,6,6
4,60,"[3, 35, 39, 42]",360,6,6,6,6,6,6,6
4,60,"[15, 34, 36, 40]",360,6,12,12,6,6,6,6
4,60,"[6, 12, 18, 27]",360,18,6,6,6,6,6,6
4,60,"[28, 50, 54, 56]",360,12,8,8,6,6,6,6
4,60,"[3, 17, 25, 52]",360,6,10,10,6,6,6,6
4,60,"[8, 12, 23, 49]",360,6,10,10,6,6,6,6
